id,id_artist,query_date,artist_name,followers,artist_popularity,name_song,song_popularity,release_date,album_name,total_tracks
448,1Mxqyy3pSjf8kZZL4QVxS0,2023-12-21,Frank Sinatra,6764399,83,My Way,75,1969-03,My Way (Expanded Edition),12
449,1Mxqyy3pSjf8kZZL4QVxS0,2023-12-21,Frank Sinatra,6764399,83,Somethin' Stupid,77,1967-08,The World We Knew,10
450,1Mxqyy3pSjf8kZZL4QVxS0,2023-12-21,Frank Sinatra,6764399,83,The Christmas Waltz - Remastered 1999,76,1957-09,A Jolly Christmas From Frank Sinatra,15
451,0jOs0wnXCu1bGGP7kh5uIu,2023-12-21,Tim Maia,1792434,61,O Descobridor Dos Sete Mares,65,1983-01-03,O Descobridor Dos Sete Mares,10
452,0jOs0wnXCu1bGGP7kh5uIu,2023-12-21,Tim Maia,1792434,61,Não Quero Dinheiro (Só Quero Amar),65,1971-01-04,Tim Maia 1971,12
453,0jOs0wnXCu1bGGP7kh5uIu,2023-12-21,Tim Maia,1792434,61,Gostava Tanto De Você,65,1973-01-08,Tim Maia 1973,12
454,0jOs0wnXCu1bGGP7kh5uIu,2023-12-21,Tim Maia,1792434,61,Azul Da Cor Do Mar,64,1970-01-05,Tim Maia 1970,12
455,0jOs0wnXCu1bGGP7kh5uIu,2023-12-21,Tim Maia,1792434,61,Eu Amo Você,63,1970-01-05,Tim Maia 1970,12
456,0jOs0wnXCu1bGGP7kh5uIu,2023-12-21,Tim Maia,1792434,61,Réu Confesso,62,1973-01-08,Tim Maia 1973,12
457,0jOs0wnXCu1bGGP7kh5uIu,2023-12-21,Tim Maia,1792434,61,Que Beleza,58,2012-07-03,Que Beleza,1
458,0jOs0wnXCu1bGGP7kh5uIu,2023-12-21,Tim Maia,1792434,61,Você,60,1971-01-04,Tim Maia 1971,12
459,0jOs0wnXCu1bGGP7kh5uIu,2023-12-21,Tim Maia,1792434,61,Me Dê Motivo,57,1983-01-03,O Descobridor Dos Sete Mares,10
460,0jOs0wnXCu1bGGP7kh5uIu,2023-12-21,Tim Maia,1792434,61,Acenda o farol,57,2019-11-08,Brazilian Café,49
461,7vTlV3ajnMxl5l0ahupUeP,2023-12-21,Adoniran Barbosa,303518,53,Tiro Ao Álvaro,62,1998-01-01,Vento De Maio,13
462,7vTlV3ajnMxl5l0ahupUeP,2023-12-21,Adoniran Barbosa,303518,53,Trem Das Onze,64,1974-08-05,Adoniran Barbosa,12
463,7vTlV3ajnMxl5l0ahupUeP,2023-12-21,Adoniran Barbosa,303518,53,Saudosa Maloca,59,1974-08-05,Adoniran Barbosa,12
464,7vTlV3ajnMxl5l0ahupUeP,2023-12-21,Adoniran Barbosa,303518,53,Samba do Arnesto,56,1975,Adoniran Barbosa,12
465,7vTlV3ajnMxl5l0ahupUeP,2023-12-21,Adoniran Barbosa,303518,53,Prova De Carinho,51,1974-08-05,Adoniran Barbosa,12
466,7vTlV3ajnMxl5l0ahupUeP,2023-12-21,Adoniran Barbosa,303518,53,Iracema,48,1974-08-05,Adoniran Barbosa,12
467,7vTlV3ajnMxl5l0ahupUeP,2023-12-21,Adoniran Barbosa,303518,53,Despejo Na Favela,43,2000-01-01,Bis - Adoniran Barbosa,26
468,7vTlV3ajnMxl5l0ahupUeP,2023-12-21,Adoniran Barbosa,303518,53,No Morro Da Casa Verde,43,1975,Adoniran Barbosa,12
469,7vTlV3ajnMxl5l0ahupUeP,2023-12-21,Adoniran Barbosa,303518,53,Apaga O Fogo Mané,41,2000-01-01,Bis - Adoniran Barbosa,26
470,7vTlV3ajnMxl5l0ahupUeP,2023-12-21,Adoniran Barbosa,303518,53,As Mariposa,41,1974-08-05,Adoniran Barbosa,12
471,6qqNVTkY8uBg9cP3Jd7DAH,2023-12-21,Billie Eilish,90084481,87,"What Was I Made For? [From The Motion Picture ""Barbie""]",93,2023-07-13,"What Was I Made For? [From The Motion Picture ""Barbie""]",1
472,6qqNVTkY8uBg9cP3Jd7DAH,2023-12-21,Billie Eilish,90084481,87,lovely (with Khalid),90,2018-04-19,lovely (with Khalid),1
473,6qqNVTkY8uBg9cP3Jd7DAH,2023-12-21,Billie Eilish,90084481,87,ocean eyes,84,2017-12-22,dont smile at me,9
474,6qqNVTkY8uBg9cP3Jd7DAH,2023-12-21,Billie Eilish,90084481,87,Happier Than Ever,86,2021-07-30,Happier Than Ever,16
475,6qqNVTkY8uBg9cP3Jd7DAH,2023-12-21,Billie Eilish,90084481,87,TV,86,2022-07-21,Guitar Songs,2
476,6qqNVTkY8uBg9cP3Jd7DAH,2023-12-21,Billie Eilish,90084481,87,everything i wanted,85,2019-11-13,everything i wanted,1
477,6qqNVTkY8uBg9cP3Jd7DAH,2023-12-21,Billie Eilish,90084481,87,when the party's over,85,2019-03-29,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14
478,6qqNVTkY8uBg9cP3Jd7DAH,2023-12-21,Billie Eilish,90084481,87,hotline (edit),84,2023-05-09,hotline (edit),1
479,6qqNVTkY8uBg9cP3Jd7DAH,2023-12-21,Billie Eilish,90084481,87,bad guy,84,2019-03-29,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14
480,6qqNVTkY8uBg9cP3Jd7DAH,2023-12-21,Billie Eilish,90084481,87,Bored,84,2017-03-30,Bored,1
481,3ohcHMuUq1717s8AH17hfT,2023-12-21,The White Buffalo,515394,54,House of the Rising Sun (with The Forest Rangers) - Season 4 Finale Version,59,2011-12-06,Songs of Anarchy: Music from Sons of Anarchy Seasons 1-4,16
482,3ohcHMuUq1717s8AH17hfT,2023-12-21,The White Buffalo,515394,54,Come Join the Murder - From Sons of Anarchy,58,2014-12-22,Come Join the Murder (From Sons of Anarchy),1
483,3ohcHMuUq1717s8AH17hfT,2023-12-21,The White Buffalo,515394,54,Oh Darlin' What Have I Done,56,2010-11-02,Prepare for Black and Blue - EP,5
484,3ohcHMuUq1717s8AH17hfT,2023-12-21,The White Buffalo,515394,54,Wish It Was True,47,2012-02-28,Once Upon a Time in the West,13
485,3ohcHMuUq1717s8AH17hfT,2023-12-21,The White Buffalo,515394,54,The Whistler,48,2013-09-03,"Shadows, Greys & Evil Ways",14
486,3ohcHMuUq1717s8AH17hfT,2023-12-21,The White Buffalo,515394,54,Highwayman,53,2013-03-05,Highwayman,1
487,3ohcHMuUq1717s8AH17hfT,2023-12-21,The White Buffalo,515394,54,I Am the Moon,51,2017-10-06,"Darkest Darks, Lightest Lights",10
488,3ohcHMuUq1717s8AH17hfT,2023-12-21,The White Buffalo,515394,54,I Got You (feat. Audra Mae),43,2015-08-21,Love and the Death of Damnation,11
489,3ohcHMuUq1717s8AH17hfT,2023-12-21,The White Buffalo,515394,54,The Woods,50,2009-03-24,Hogtied Revisited,12
490,3ohcHMuUq1717s8AH17hfT,2023-12-21,The White Buffalo,515394,54,Set My Body Free,41,2013-09-03,"Shadows, Greys & Evil Ways",14
491,3YQKmKGau1PzlVlkL1iodx,2023-12-21,Twenty One Pilots,24109680,78,Stressed Out,88,2015-05-15,Blurryface,14
492,3YQKmKGau1PzlVlkL1iodx,2023-12-21,Twenty One Pilots,24109680,78,Heathens,84,2016-06-16,Heathens,1
493,3YQKmKGau1PzlVlkL1iodx,2023-12-21,Twenty One Pilots,24109680,78,Ride,84,2015-05-15,Blurryface,14
494,3YQKmKGau1PzlVlkL1iodx,2023-12-21,Twenty One Pilots,24109680,78,Tear in My Heart,76,2015-05-15,Blurryface,14
495,3YQKmKGau1PzlVlkL1iodx,2023-12-21,Twenty One Pilots,24109680,78,Chlorine,76,2018-10-05,Trench,14
496,3YQKmKGau1PzlVlkL1iodx,2023-12-21,Twenty One Pilots,24109680,78,Doubt,71,2015-05-15,Blurryface,14
497,3YQKmKGau1PzlVlkL1iodx,2023-12-21,Twenty One Pilots,24109680,78,House of Gold,71,2013-01-08,Vessel,12
498,3YQKmKGau1PzlVlkL1iodx,2023-12-21,Twenty One Pilots,24109680,78,Car Radio,71,2013-01-08,Vessel,12
499,3YQKmKGau1PzlVlkL1iodx,2023-12-21,Twenty One Pilots,24109680,78,Heavydirtysoul,71,2015-05-15,Blurryface,14
500,3YQKmKGau1PzlVlkL1iodx,2023-12-21,Twenty One Pilots,24109680,78,Shy Away,70,2021-05-21,Scaled And Icy,11
501,7Ln80lUS6He07XvHI8qqHH,2023-12-21,Arctic Monkeys,22833932,85,I Wanna Be Yours,95,2013-09-09,AM,12
502,7Ln80lUS6He07XvHI8qqHH,2023-12-21,Arctic Monkeys,22833932,85,505,87,2007-04-22,Favourite Worst Nightmare,12
503,7Ln80lUS6He07XvHI8qqHH,2023-12-21,Arctic Monkeys,22833932,85,Why'd You Only Call Me When You're High?,90,2013-09-09,AM,12
504,7Ln80lUS6He07XvHI8qqHH,2023-12-21,Arctic Monkeys,22833932,85,Do I Wanna Know?,89,2013-09-09,AM,12
505,7Ln80lUS6He07XvHI8qqHH,2023-12-21,Arctic Monkeys,22833932,85,R U Mine?,84,2013-09-09,AM,12
506,7Ln80lUS6He07XvHI8qqHH,2023-12-21,Arctic Monkeys,22833932,85,Fluorescent Adolescent,80,2007-04-22,Favourite Worst Nightmare,12
507,7Ln80lUS6He07XvHI8qqHH,2023-12-21,Arctic Monkeys,22833932,85,Snap Out Of It,81,2013-09-09,AM,12
508,7Ln80lUS6He07XvHI8qqHH,2023-12-21,Arctic Monkeys,22833932,85,Arabella,79,2013-09-09,AM,12
509,7Ln80lUS6He07XvHI8qqHH,2023-12-21,Arctic Monkeys,22833932,85,Knee Socks,78,2013-09-09,AM,12
510,7Ln80lUS6He07XvHI8qqHH,2023-12-21,Arctic Monkeys,22833932,85,Mardy Bum,77,2006-01-29,"Whatever People Say I Am, That's What I'm Not",13
511,7jy3rLJdDQY21OgRLCZ9sD,2023-12-21,Foo Fighters,11464590,76,Everlong,86,1997-05-20,The Colour And The Shape,14
512,7jy3rLJdDQY21OgRLCZ9sD,2023-12-21,Foo Fighters,11464590,76,The Pretender,81,2007-09-25,"Echoes, Silence, Patience & Grace",12
513,7jy3rLJdDQY21OgRLCZ9sD,2023-12-21,Foo Fighters,11464590,76,Learn to Fly,79,1999-11-02,There Is Nothing Left To Lose,11
514,7jy3rLJdDQY21OgRLCZ9sD,2023-12-21,Foo Fighters,11464590,76,Best of You,78,2005-06-14,In Your Honor,20
515,7jy3rLJdDQY21OgRLCZ9sD,2023-12-21,Foo Fighters,11464590,76,My Hero,78,1997-05-20,The Colour And The Shape,14
516,7jy3rLJdDQY21OgRLCZ9sD,2023-12-21,Foo Fighters,11464590,76,All My Life,75,2002-10-22,One By One (Expanded Edition),17
517,7jy3rLJdDQY21OgRLCZ9sD,2023-12-21,Foo Fighters,11464590,76,Times Like These,71,2002-10-22,One By One (Expanded Edition),17
518,7jy3rLJdDQY21OgRLCZ9sD,2023-12-21,Foo Fighters,11464590,76,Monkey Wrench,72,1997-05-20,The Colour And The Shape,14
519,7jy3rLJdDQY21OgRLCZ9sD,2023-12-21,Foo Fighters,11464590,76,Walk,71,2011-04-12,Wasting Light,11
520,7jy3rLJdDQY21OgRLCZ9sD,2023-12-21,Foo Fighters,11464590,76,Everlong - Acoustic Version,70,2009-11-03,Greatest Hits,16
521,711MCceyCBcFnzjGY4Q7Un,2023-12-21,AC/DC,27753722,79,Highway to Hell,86,1979-07-27,Highway to Hell,10
522,711MCceyCBcFnzjGY4Q7Un,2023-12-21,AC/DC,27753722,79,Thunderstruck,85,1990-09-24,The Razors Edge,12
523,711MCceyCBcFnzjGY4Q7Un,2023-12-21,AC/DC,27753722,79,Back In Black,85,1980-07-25,Back In Black,10
524,711MCceyCBcFnzjGY4Q7Un,2023-12-21,AC/DC,27753722,79,You Shook Me All Night Long,83,1980-07-25,Back In Black,10
525,711MCceyCBcFnzjGY4Q7Un,2023-12-21,AC/DC,27753722,79,T.N.T.,79,1976-05-14,High Voltage,9
526,711MCceyCBcFnzjGY4Q7Un,2023-12-21,AC/DC,27753722,79,Hells Bells,76,1980-07-25,Back In Black,10
527,711MCceyCBcFnzjGY4Q7Un,2023-12-21,AC/DC,27753722,79,Shoot to Thrill,74,1980-07-25,Back In Black,10
528,711MCceyCBcFnzjGY4Q7Un,2023-12-21,AC/DC,27753722,79,Dirty Deeds Done Dirt Cheap,75,1976-09-20,Dirty Deeds Done Dirt Cheap,9
529,711MCceyCBcFnzjGY4Q7Un,2023-12-21,AC/DC,27753722,79,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),73,1976-05-14,High Voltage,9
530,711MCceyCBcFnzjGY4Q7Un,2023-12-21,AC/DC,27753722,79,Rock N Roll Train,71,2008-10-20,Black Ice,15
531,4NiJW4q9ichVqL1aUsgGAN,2023-12-21,A Day To Remember,2287809,68,The Downfall Of Us All,71,2009-02-03,Homesick,12
532,4NiJW4q9ichVqL1aUsgGAN,2023-12-21,A Day To Remember,2287809,68,If It Means A Lot To You,71,2009-02-03,Homesick,12
533,4NiJW4q9ichVqL1aUsgGAN,2023-12-21,A Day To Remember,2287809,68,All I Want,70,2010-11-16,What Separates Me From You,10
534,4NiJW4q9ichVqL1aUsgGAN,2023-12-21,A Day To Remember,2287809,68,All Signs Point To Lauderdale,68,2010-11-16,What Separates Me From You,10
535,4NiJW4q9ichVqL1aUsgGAN,2023-12-21,A Day To Remember,2287809,68,"I'm Made Of Wax, Larry, What Are You Made Of?",67,2009-02-03,Homesick,12
536,4NiJW4q9ichVqL1aUsgGAN,2023-12-21,A Day To Remember,2287809,68,Miracle,66,2022-07-21,Miracle,1
537,4NiJW4q9ichVqL1aUsgGAN,2023-12-21,A Day To Remember,2287809,68,Have Faith In Me,65,2009-02-03,Homesick,12
538,4NiJW4q9ichVqL1aUsgGAN,2023-12-21,A Day To Remember,2287809,68,Paranoia,64,2016-09-02,Bad Vibrations (Deluxe Edition),13
539,4NiJW4q9ichVqL1aUsgGAN,2023-12-21,A Day To Remember,2287809,68,Mr. Highway's Thinking About The End,64,2009-02-03,Homesick,12
540,4NiJW4q9ichVqL1aUsgGAN,2023-12-21,A Day To Remember,2287809,68,Since U Been Gone,64,2007-01-22,For Those Who Have Heart (Deluxe Edition),26
541,7FBcuc1gsnv6Y1nwFtNRCb,2023-12-21,My Chemical Romance,8134779,76,Teenagers,84,2006-10-23,The Black Parade,14
542,7FBcuc1gsnv6Y1nwFtNRCb,2023-12-21,My Chemical Romance,8134779,76,Welcome to the Black Parade,80,2006-10-23,The Black Parade,14
543,7FBcuc1gsnv6Y1nwFtNRCb,2023-12-21,My Chemical Romance,8134779,76,I'm Not Okay (I Promise),79,2004-06-08,Three Cheers for Sweet Revenge,13
544,7FBcuc1gsnv6Y1nwFtNRCb,2023-12-21,My Chemical Romance,8134779,76,Helena,79,2004-06-08,Three Cheers for Sweet Revenge,13
545,7FBcuc1gsnv6Y1nwFtNRCb,2023-12-21,My Chemical Romance,8134779,76,Disenchanted,75,2006-10-23,The Black Parade,14
546,7FBcuc1gsnv6Y1nwFtNRCb,2023-12-21,My Chemical Romance,8134779,76,Famous Last Words,75,2006-10-23,The Black Parade,14
547,7FBcuc1gsnv6Y1nwFtNRCb,2023-12-21,My Chemical Romance,8134779,76,I Don't Love You,74,2006-10-23,The Black Parade,14
548,7FBcuc1gsnv6Y1nwFtNRCb,2023-12-21,My Chemical Romance,8134779,76,The Ghost of You,73,2004-06-08,Three Cheers for Sweet Revenge,13
549,7FBcuc1gsnv6Y1nwFtNRCb,2023-12-21,My Chemical Romance,8134779,76,Cancer,73,2006-10-23,The Black Parade,14
550,7FBcuc1gsnv6Y1nwFtNRCb,2023-12-21,My Chemical Romance,8134779,76,Na Na Na (Na Na Na Na Na Na Na Na Na),71,2010-11-05,Danger Days: The True Lives of the Fabulous Killjoys,15
551,3Qr4KjBoZj14d28vWulbA8,2023-12-21,Baitaca,130462,48,Do Fundo da Grota,60,2001-03-11,Meu Rio Grande É Desse Jeito,12
552,3Qr4KjBoZj14d28vWulbA8,2023-12-21,Baitaca,130462,48,Nego Bom Não Se Mistura,47,2017-03-01,Rodeio Campeiro,15
553,3Qr4KjBoZj14d28vWulbA8,2023-12-21,Baitaca,130462,48,Castração a Pialo,45,2010-03-10,Estampa de Galpão,13
554,3Qr4KjBoZj14d28vWulbA8,2023-12-21,Baitaca,130462,48,Pedido de um Pai Pra Filho,44,2017-10-19,Marca de Campo,15
555,3Qr4KjBoZj14d28vWulbA8,2023-12-21,Baitaca,130462,48,História do Tico Louco,43,2001-03-11,Meu Rio Grande É Desse Jeito,12
556,3Qr4KjBoZj14d28vWulbA8,2023-12-21,Baitaca,130462,48,Meu Rio Grande É Desse Jeito,36,2001-03-11,Meu Rio Grande É Desse Jeito,12
557,3Qr4KjBoZj14d28vWulbA8,2023-12-21,Baitaca,130462,48,Reformando a Mulher Véia,41,2017-03-01,Rodeio Campeiro,15
558,3Qr4KjBoZj14d28vWulbA8,2023-12-21,Baitaca,130462,48,Secretário de Obra,41,2017-10-19,Marca de Campo,15
559,3Qr4KjBoZj14d28vWulbA8,2023-12-21,Baitaca,130462,48,Mal Falquejado,41,2017-10-19,Marca de Campo,15
560,3Qr4KjBoZj14d28vWulbA8,2023-12-21,Baitaca,130462,48,O Novo Encontro Com o Tico,40,2014-01-06,"O Melhor do Baitaca, Vol. 1",15
561,0YC192cP3KPCRWx8zr8MfZ,2023-12-21,Hans Zimmer,3639148,75,Cornfield Chase,77,2014-11-18,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],30
562,0YC192cP3KPCRWx8zr8MfZ,2023-12-21,Hans Zimmer,3639148,75,Time,74,2010-07-09,Inception (Music from the Motion Picture),12
563,0YC192cP3KPCRWx8zr8MfZ,2023-12-21,Hans Zimmer,3639148,75,Now We Are Free,65,2020-05-09,Gladiator: 20th Anniversary Edition,35
564,0YC192cP3KPCRWx8zr8MfZ,2023-12-21,Hans Zimmer,3639148,75,Day One (Interstellar Theme),70,2014-11-18,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],30
565,0YC192cP3KPCRWx8zr8MfZ,2023-12-21,Hans Zimmer,3639148,75,Pompeii MMXXIII,61,2023-07-14,Bad Blood X (10th Anniversary Edition),33
566,0YC192cP3KPCRWx8zr8MfZ,2023-12-21,Hans Zimmer,3639148,75,Honor Him,65,2020-05-09,Gladiator: 20th Anniversary Edition,35
567,0YC192cP3KPCRWx8zr8MfZ,2023-12-21,Hans Zimmer,3639148,75,S.T.A.Y.,65,2014-11-18,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],30
568,0YC192cP3KPCRWx8zr8MfZ,2023-12-21,Hans Zimmer,3639148,75,Mountains,64,2014-11-18,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],30
569,0YC192cP3KPCRWx8zr8MfZ,2023-12-21,Hans Zimmer,3639148,75,Chevaliers De Sangreal - From The Da Vinci Code Original Motion Picture Soundtrack,64,2006-01-01,The Da Vinci Code,14
570,0YC192cP3KPCRWx8zr8MfZ,2023-12-21,Hans Zimmer,3639148,75,This Land,63,1994-01-01,The Lion King,12
571,4s3lxX76LwxzMdQEAFYdzv,2023-12-21,Tropa do Bruxo,183952,66,Baile do Bruxo,87,2023-09-29,Baile do Bruxo,6
572,4s3lxX76LwxzMdQEAFYdzv,2023-12-21,Tropa do Bruxo,183952,66,Química Bandida,53,2021-06-25,Química Bandida,1
573,4s3lxX76LwxzMdQEAFYdzv,2023-12-21,Tropa do Bruxo,183952,66,Oclin e Evoque,51,2020-12-22,Oclin e Evoque,1
574,4s3lxX76LwxzMdQEAFYdzv,2023-12-21,Tropa do Bruxo,183952,66,O Melhor Dia da Sua Vida é Hoje,51,2023-09-29,Baile do Bruxo,6
575,4s3lxX76LwxzMdQEAFYdzv,2023-12-21,Tropa do Bruxo,183952,66,Ondinha da Amarula,49,2023-09-29,Baile do Bruxo,6
576,4s3lxX76LwxzMdQEAFYdzv,2023-12-21,Tropa do Bruxo,183952,66,Coração,48,2023-09-29,Baile do Bruxo,6
577,4s3lxX76LwxzMdQEAFYdzv,2023-12-21,Tropa do Bruxo,183952,66,Proibido Celular,47,2021-10-07,Proibido Celular,1
578,4s3lxX76LwxzMdQEAFYdzv,2023-12-21,Tropa do Bruxo,183952,66,R10 Faz um Convite,46,2023-09-29,Baile do Bruxo,6
579,4s3lxX76LwxzMdQEAFYdzv,2023-12-21,Tropa do Bruxo,183952,66,Na Área dos Boys,46,2022-01-21,Na Área dos Boys,1
580,4s3lxX76LwxzMdQEAFYdzv,2023-12-21,Tropa do Bruxo,183952,66,Todo Aleatório,46,2023-09-29,Baile do Bruxo,6
581,2UMj7NCbuqy1yUZmiSYGjJ,2023-12-21,MC Kevin o Chris,3121950,74,Faz um Vuk Vuk (Teto Espelhado),85,2023-07-20,Faz um Vuk Vuk (Teto Espelhado),1
582,2UMj7NCbuqy1yUZmiSYGjJ,2023-12-21,MC Kevin o Chris,3121950,74,Tá OK,84,2023-05-04,Tá OK,1
583,2UMj7NCbuqy1yUZmiSYGjJ,2023-12-21,MC Kevin o Chris,3121950,74,Tá OK (Remix),81,2023-08-03,Tá OK (Remix),2
584,2UMj7NCbuqy1yUZmiSYGjJ,2023-12-21,MC Kevin o Chris,3121950,74,Papin,76,2022-11-04,Tamborzão Raiz,8
585,2UMj7NCbuqy1yUZmiSYGjJ,2023-12-21,MC Kevin o Chris,3121950,74,Aquecimento Senta Senta Suave,73,2022-11-04,Tamborzão Raiz,8
586,2UMj7NCbuqy1yUZmiSYGjJ,2023-12-21,MC Kevin o Chris,3121950,74,Terror da Cidade,69,2023-06-20,Terror da Cidade,1
587,2UMj7NCbuqy1yUZmiSYGjJ,2023-12-21,MC Kevin o Chris,3121950,74,Poesia Acústica #7: Céu Azul,68,2019-07-06,Poesia Acústica #7: Céu Azul,1
588,2UMj7NCbuqy1yUZmiSYGjJ,2023-12-21,MC Kevin o Chris,3121950,74,Ela É do Tipo,67,2019-03-07,Ela É do Tipo,1
589,2UMj7NCbuqy1yUZmiSYGjJ,2023-12-21,MC Kevin o Chris,3121950,74,Incendeia,53,2022-08-10,Sonho de Garoto (Deluxe),20
590,2UMj7NCbuqy1yUZmiSYGjJ,2023-12-21,MC Kevin o Chris,3121950,74,Vamos pra Gaiola,63,2019-01-11,Vamos pra Gaiola,1
591,7me0S5Z40qVWj3gzyK8aC3,2023-12-21,Mc Livinho,7372843,68,Novidade na Área,82,2023-06-23,Novidade na Área,1
592,7me0S5Z40qVWj3gzyK8aC3,2023-12-21,Mc Livinho,7372843,68,Homenagem Aos Relíquias 6,63,2023-11-16,Medo É Só Ilusão,15
593,7me0S5Z40qVWj3gzyK8aC3,2023-12-21,Mc Livinho,7372843,68,Fazer Falta,67,2017-05-25,Fazer Falta,1
594,7me0S5Z40qVWj3gzyK8aC3,2023-12-21,Mc Livinho,7372843,68,Pocotó,67,2023-07-06,Pocotó,1
595,7me0S5Z40qVWj3gzyK8aC3,2023-12-21,Mc Livinho,7372843,68,Bailarina,66,2023-10-11,Bailarina,1
596,7me0S5Z40qVWj3gzyK8aC3,2023-12-21,Mc Livinho,7372843,68,Modo Safado,59,2023-11-27,Modo Safado,1
597,7me0S5Z40qVWj3gzyK8aC3,2023-12-21,Mc Livinho,7372843,68,Hoje Eu Vou Parar Na Gaiola,66,2018-10-17,Hoje Eu Vou Parar Na Gaiola,1
598,7me0S5Z40qVWj3gzyK8aC3,2023-12-21,Mc Livinho,7372843,68,Se Prepara 2,65,2019-10-01,Se Prepara 2,1
599,7me0S5Z40qVWj3gzyK8aC3,2023-12-21,Mc Livinho,7372843,68,Ela Vem,64,2019-06-18,Ela Vem,1
600,7me0S5Z40qVWj3gzyK8aC3,2023-12-21,Mc Livinho,7372843,68,Na Movimentação (feat. Faixa Rosa),64,2022-08-11,Na Movimentação (feat. Faixa Rosa),1
